Player1,loser_name,loser_serve_rating,loser_return_rating,loser_aces,loser_double_faults,loser_first_serve_percent,loser_win%_on_first_serve,loser_win%_on_second_serve,loser_break_points_faced,loser_break_points_converted,loser_tiebreaks_won,loser_return_points_won,loser_total_points_won,loser_games_won,loser_service_points_won,loser_service_games_won,Player2,winner_name,winner_serve_rating,winner_return_rating,winner_aces,winner_double_faults,winner_first_serve_percent,winner_win%_on_first_serve,winner_win%_on_second_serve,winner_break_points_faced,winner_break_points_converted,winner_tiebreaks_won,winner_return_points_won,winner_total_points_won,winner_games_won,winner_service_points_won,winner_service_games_won
p1,Kimmer Coppejans,207,166,0,3,54.54545454545454,61.904761904761905,40.0,7,4,0.0,36,76,11.0,40,7,p2,Stefano Travaglia,249,211,9,2,51.64835164835166,74.46808510638297,45.45454545454545,9,6,0.0,37,92,16.0,55,10
p1,Ramkumar Ramanathan,240,157,7,4,55.88235294117647,68.42105263157895,50.0,3,2,0.0,21,62,9.0,41,7,p2,Sebastian Ofner,270,175,7,2,55.73770491803278,76.47058823529412,51.85185185185185,7,4,0.0,27,67,13.0,40,9
p1,Gleb Sakharov,245,98,10,4,53.62318840579711,64.86486486486487,50.0,4,1,0.0,18,58,8.0,40,7,p2,Bernard Tomic,287,145,6,1,55.172413793103445,71.875,65.38461538461539,10,3,0.0,29,69,12.0,40,9
p1,Arthur De Greef,236,162,6,7,50.0,66.66666666666666,47.61904761904761,1,1,0.0,15,63,9.0,48,8,p2,Mathias Bourgue,297,150,5,2,55.73770491803278,85.29411764705883,62.96296296296296,8,3,1.0,36,82,13.0,46,9
p1,Grigor Dimitrov,247,62,5,2,62.264150943396224,60.60606060606061,55.00000000000001,4,0,0.0,15,46,6.0,31,6,p2,Juan Martin del Potro,317,177,9,1,70.37037037037037,76.31578947368422,62.5,5,3,0.0,22,61,12.0,39,9
p1,Fabio Fognini,239,130,3,1,63.33333333333333,68.42105263157895,36.36363636363637,5,2,0.0,24,58,9.0,34,7,p2,Grigor Dimitrov,285,186,8,1,69.01408450704226,69.38775510204081,59.09090909090909,5,3,1.0,26,73,13.0,47,9
p1,Fernando Verdasco,267,124,10,3,67.5925925925926,69.86301369863014,45.714285714285715,9,3,1.0,39,106,17.0,67,13,p2,Juan Martin del Potro,276,151,5,1,64.28571428571429,70.83333333333334,55.00000000000001,9,4,1.0,41,114,19.0,73,14
p1,Mischa Zverev,248,40,6,3,57.74647887323944,73.17073170731707,36.666666666666664,0,0,0.0,8,49,7.0,41,7,p2,Grigor Dimitrov,330,145,4,1,66.66666666666666,90.625,68.75,6,2,0.0,30,70,12.0,40,10
p1,Kevin Anderson,297,59,10,2,67.94871794871796,77.35849056603774,44.0,1,0,0.0,20,72,12.0,52,12,p2,Fernando Verdasco,312,79,2,2,70.88607594936708,80.35714285714286,60.86956521739131,1,0,2.0,26,85,14.0,59,12
p1,Jack Sock,262,104,10,7,44.34782608695652,72.54901960784314,59.375,9,2,1.0,47,122,18.0,75,15,p2,Fabio Fognini,271,122,8,7,53.03030303030303,68.57142857142857,59.67741935483871,8,3,1.0,40,125,20.0,85,16
p1,Yuichi Sugita,252,104,2,3,70.1492537313433,68.08510638297872,45.0,3,1,0.0,17,58,8.0,41,7,p2,Juan Martin del Potro,306,177,9,1,68.85245901639344,76.19047619047619,63.1578947368421,5,3,1.0,26,70,13.0,44,9
p1,Jerzy Janowicz,307,41,10,2,57.971014492753625,77.5,72.41379310344827,2,0,0.0,12,64,11.0,52,11,p2,Grigor Dimitrov,332,109,9,2,65.67164179104478,88.63636363636364,69.56521739130434,2,1,1.0,17,72,14.0,55,12
p1,Hyeon Chung,223,53,1,2,75.0,60.0,26.666666666666668,0,0,0.0,10,41,5.0,31,5,p2,Kevin Anderson,333,180,18,1,68.08510638297872,87.5,60.0,10,3,0.0,29,66,12.0,37,9
p1,Jeremy Chardy,270,44,8,4,77.46478873239437,65.45454545454545,43.75,1,0,0.0,12,55,8.0,43,8,p2,Jack Sock,313,151,8,2,50.90909090909091,82.14285714285714,74.07407407407408,5,2,0.0,28,71,12.0,43,10
p1,Jan-Lennard Struff,277,44,12,2,59.09090909090909,71.7948717948718,55.55555555555556,0,0,0.0,11,54,8.0,43,8,p2,Juan Martin del Potro,321,159,3,1,63.1578947368421,88.88888888888889,66.66666666666666,3,2,1.0,23,69,13.0,46,10
p1,Viktor Troicki,206,115,3,2,52.0,65.38461538461539,37.5,6,1,0.0,24,50,5.0,26,4,p2,Mischa Zverev,274,228,5,2,70.3125,71.11111111111111,42.10526315789473,5,4,0.0,24,64,12.0,40,8
p1,Elias Ymer,267,179,11,1,62.37623762376238,73.01587301587301,47.368421052631575,5,4,0.0,35,99,16.0,64,12,p2,Fabio Fognini,249,141,3,7,53.06122448979592,76.92307692307693,50.0,11,4,1.0,37,100,16.0,63,11
p1,Marcos Baghdatis,226,144,13,8,52.27272727272727,65.21739130434783,42.857142857142854,7,3,0.0,29,77,11.0,48,8,p2,Yuichi Sugita,258,166,2,1,59.210526315789465,64.44444444444444,58.06451612903226,14,5,0.0,40,87,15.0,47,10
p1,Jurgen Zopp,216,111,6,4,56.92307692307692,70.27027027027027,32.142857142857146,3,1,0.0,18,53,6.0,35,5,p2,Fernando Verdasco,285,192,3,0,60.71428571428571,73.52941176470588,59.09090909090909,8,4,0.0,30,68,12.0,38,8
p1,Mikael Ymer,259,165,2,2,71.875,56.52173913043478,59.25925925925925,13,5,0.0,47,102,15.0,55,10,p2,Mischa Zverev,236,156,4,5,64.70588235294117,56.060606060606055,50.0,9,4,0.0,41,96,14.0,55,10
p1,Malek Jaziri,196,93,1,1,39.285714285714285,54.54545454545454,47.05882352941176,5,1,0.0,17,45,6.0,28,5,p2,Fabio Fognini,291,222,5,4,63.33333333333333,81.57894736842105,54.54545454545454,5,4,0.0,28,71,13.0,43,9
p1,Denis Istomin,279,134,15,2,54.83870967741935,88.23529411764706,38.095238095238095,9,3,0.0,34,95,15.0,61,12,p2,Yuichi Sugita,262,121,3,2,62.637362637362635,70.17543859649122,50.0,6,2,1.0,32,89,14.0,57,11
p1,Robin Haase,206,33,1,1,52.17391304347826,62.5,40.909090909090914,0,0,0.0,3,27,4.0,24,4,p2,Fernando Verdasco,350,227,3,0,80.0,96.42857142857143,71.42857142857143,5,4,0.0,22,54,12.0,32,8
p1,Norbert Gombos,251,67,4,1,61.40350877192983,68.57142857142857,40.909090909090914,0,0,0.0,21,54,7.0,33,7,p2,Marcos Baghdatis,282,137,3,3,49.2063492063492,77.41935483870968,56.25,8,2,0.0,24,66,12.0,42,10
p1,Alessandro Giannessi,217,57,6,3,57.6271186440678,52.94117647058824,48.0,0,0,0.0,15,45,5.0,30,5,p2,Jeremy Chardy,312,174,12,2,58.92857142857143,81.81818181818183,60.86956521739131,13,4,0.0,29,70,13.0,41,9
p1,Marton Fucsovics,209,66,4,2,55.00000000000001,63.63636363636363,33.33333333333333,3,0,0.0,19,49,5.0,30,5,p2,Hyeon Chung,291,204,1,4,60.3448275862069,68.57142857142857,65.21739130434783,7,4,0.0,30,69,12.0,39,8
p1,Pierre-Hugues Herbert,261,159,8,4,58.82352941176471,82.5,39.285714285714285,1,1,0.0,17,61,11.0,44,10,p2,Jerzy Janowicz,299,177,7,5,57.35294117647059,82.05128205128204,65.51724137931035,4,3,0.0,24,75,15.0,51,12
p1,Marius Copil,278,110,15,8,42.241379310344826,79.59183673469387,67.16417910447761,5,2,1.0,30,114,17.0,84,14,p2,Jan-Lennard Struff,309,97,15,4,68.80733944954129,76.0,64.70588235294117,11,3,1.0,32,111,19.0,79,15
p1,Simone Bolelli,234,183,0,1,72.72727272727273,45.83333333333333,61.111111111111114,1,1,0.0,19,52,6.0,33,5,p2,Viktor Troicki,285,170,9,3,62.5,71.42857142857143,57.14285714285714,12,4,0.0,33,70,12.0,37,8
p1,Leonardo Mayer,281,103,6,2,52.94117647058824,84.44444444444444,52.5,6,1,0.0,33,92,15.0,59,14,p2,Elias Ymer,288,176,7,1,68.68686868686868,77.94117647058823,41.935483870967744,2,2,0.0,26,92,16.0,66,14
p1,Lukas Lacko,267,123,8,0,56.470588235294116,72.91666666666666,56.75675675675676,2,1,1.0,28,84,13.0,56,11,p2,Jurgen Zopp,294,163,8,1,60.67415730337079,75.92592592592592,57.14285714285714,6,4,0.0,29,90,18.0,61,14
p1,Tim Smyczek,232,52,3,1,76.47058823529412,61.53846153846154,41.66666666666667,0,0,0.0,9,38,4.0,29,4,p2,Marton Fucsovics,313,203,4,2,63.41463414634146,88.46153846153845,60.0,7,4,0.0,22,54,12.0,32,8
p1,Zdenek Kolar,300,50,8,1,61.165048543689316,76.19047619047619,62.5,1,0,1.0,26,99,16.0,73,15,p2,Lukas Lacko,326,93,21,3,58.490566037735846,77.41935483870968,72.72727272727273,4,1,1.0,30,110,19.0,80,17
p1,Jurgen Zopp,255,61,10,4,57.89473684210527,78.18181818181819,40.0,1,0,1.0,16,75,12.0,59,11,p2,Jerzy Janowicz,329,144,17,1,73.68421052631578,89.28571428571429,50.0,11,4,0.0,36,96,18.0,60,14
p1,Illya Marchenko,252,182,10,4,63.04347826086957,74.13793103448276,38.23529411764706,8,5,0.0,35,91,15.0,56,10,p2,Simone Bolelli,254,156,1,0,73.11827956989248,67.64705882352942,48.0,10,4,1.0,36,94,14.0,58,9
p1,Karl Friberg,164,144,0,2,65.3061224489796,40.625,35.294117647058826,2,1,0.0,17,36,3.0,19,2,p2,Marton Fucsovics,272,254,5,2,63.829787234042556,73.33333333333333,47.05882352941176,11,6,0.0,30,60,12.0,30,6
p1,Viktor Galovic,215,138,4,3,54.71698113207547,65.51724137931035,37.5,4,2,0.0,20,48,7.0,28,5,p2,Lukas Lacko,267,198,8,4,50.847457627118644,76.66666666666667,55.172413793103445,7,4,0.0,25,64,12.0,39,8
p1,Casper Ruud,265,56,5,2,65.15151515151516,65.11627906976744,52.17391304347826,1,0,0.0,16,56,8.0,40,8,p2,Simone Bolelli,314,125,4,1,65.57377049180327,77.5,66.66666666666666,9,2,0.0,26,71,12.0,45,10
p1,Andrea Arnaboldi,270,50,11,1,56.99999999999999,73.68421052631578,48.837209302325576,1,0,1.0,18,81,13.0,63,12,p2,Jerzy Janowicz,333,157,21,3,64.70588235294117,87.27272727272727,63.33333333333333,5,3,0.0,37,104,19.0,67,16
p1,Stefano Napolitano,186,53,3,4,50.0,57.14285714285714,38.095238095238095,5,0,0.0,13,33,3.0,20,3,p2,Illya Marchenko,300,202,6,3,48.97959183673469,87.5,60.0,10,4,0.0,22,58,12.0,36,8
p1,Marco Trungelliti,263,109,6,5,54.166666666666664,69.23076923076923,52.72727272727272,9,2,0.0,37,111,15.0,74,13,p2,Zdenek Kolar,277,116,13,4,55.769230769230774,72.41379310344827,54.347826086956516,8,2,1.0,46,113,16.0,67,13
p1,Fred Simonsson,214,177,6,6,57.14285714285714,64.28571428571429,38.095238095238095,1,1,0.0,16,42,6.0,26,5,p2,Jurgen Zopp,284,199,4,1,58.82352941176471,76.66666666666667,57.14285714285714,7,4,0.0,23,58,12.0,35,8
p1,Stephane Robert,269,132,4,6,49.48453608247423,83.33333333333334,46.93877551020408,13,3,0.0,43,106,16.0,63,13,p2,Tim Smyczek,268,110,9,2,70.0,68.83116883116884,42.42424242424242,3,1,1.0,34,101,14.0,67,12
p1,Jo-Wilfried Tsonga,231,58,3,1,64.15094339622641,70.58823529411765,31.57894736842105,2,0,0.0,16,46,5.0,30,5,p2,Lucas Pouille,304,177,3,3,62.06896551724138,77.77777777777779,63.63636363636363,7,3,0.0,23,65,12.0,42,9
p1,Philipp Kohlschreiber,265,122,1,0,62.16216216216216,76.08695652173914,42.857142857142854,2,1,0.0,20,67,11.0,47,10,p2,Jo-Wilfried Tsonga,300,147,19,4,57.74647887323944,92.6829268292683,43.333333333333336,4,2,1.0,27,78,14.0,51,11
p1,Kyle Edmund,265,56,1,4,57.73195876288659,73.21428571428571,56.09756097560976,7,0,1.0,27,91,14.0,64,13,p2,Lucas Pouille,307,164,13,4,53.535353535353536,81.13207547169812,63.04347826086957,4,3,0.0,33,105,18.0,72,15
p1,Alexander Zverev,222,163,10,7,74.24242424242425,73.46938775510205,11.76470588235294,3,2,0.0,25,63,8.0,38,6,p2,Jo-Wilfried Tsonga,267,186,10,1,54.41176470588235,75.67567567567568,48.38709677419355,13,4,1.0,28,71,13.0,43,8
p1,Jan-Lennard Struff,223,167,5,7,48.38709677419355,83.33333333333334,34.375,1,1,0.0,13,49,7.0,36,6,p2,Kyle Edmund,295,163,6,1,56.86274509803921,93.10344827586206,50.0,10,4,0.0,26,64,13.0,38,9
p1,Diego Schwartzman,256,132,2,2,56.62650602409639,76.59574468085107,47.22222222222222,4,2,0.0,24,77,11.0,53,9,p2,Philipp Kohlschreiber,280,151,4,2,60.526315789473685,73.91304347826086,60.0,6,3,1.0,30,82,14.0,52,10
p1,Richard Gasquet,213,91,2,5,49.39759036144578,78.04878048780488,28.57142857142857,6,1,0.0,17,61,7.0,44,6,p2,Lucas Pouille,302,190,9,1,69.49152542372882,75.60975609756098,61.111111111111114,7,4,1.0,39,81,13.0,42,8
p1,Gilles Simon,209,160,2,4,39.726027397260275,72.41379310344827,45.45454545454545,12,4,0.0,46,87,10.0,41,6,p2,Alexander Zverev,232,178,9,3,54.36893203883495,64.28571428571429,44.680851063829785,10,5,1.0,32,89,13.0,57,7
p1,Dominic Thiem,251,100,6,4,62.5,72.3076923076923,35.8974358974359,5,1,0.0,33,94,12.0,61,11,p2,Richard Gasquet,286,173,4,2,64.70588235294117,78.78787878787878,47.22222222222222,5,3,0.0,43,112,17.0,69,14
p1,Pablo Carreno Busta,191,183,1,1,65.0485436893204,52.23880597014925,36.11111111111111,6,4,0.0,30,78,9.0,48,5,p2,Diego Schwartzman,231,223,6,2,44.285714285714285,54.83870967741935,58.97435897435898,16,8,0.0,55,95,17.0,40,9
p1,Damir Dzumhur,246,136,2,8,62.727272727272734,69.56521739130434,46.34146341463415,3,2,1.0,26,93,14.0,67,11,p2,Jo-Wilfried Tsonga,292,190,11,2,53.125,92.15686274509804,51.11111111111111,5,4,1.0,43,113,19.0,70,14
p1,Dennis Novak,271,141,5,8,66.17647058823529,67.77777777777779,52.17391304347826,3,2,1.0,36,121,19.0,85,16,p2,Kyle Edmund,282,113,7,4,53.84615384615385,76.19047619047619,61.111111111111114,9,2,2.0,51,132,20.0,81,16
p1,Pierre-Hugues Herbert,256,118,13,1,60.0,66.66666666666666,46.666666666666664,8,2,0.0,21,65,9.0,44,7,p2,Philipp Kohlschreiber,275,154,2,3,70.0,81.63265306122449,42.857142857142854,8,3,1.0,31,80,13.0,49,9
p1,Guillermo Garcia-Lopez,220,182,2,5,55.223880597014926,64.86486486486487,43.333333333333336,4,3,0.0,31,68,9.0,37,6,p2,Lucas Pouille,236,182,5,6,45.33333333333333,73.52941176470588,46.34146341463415,8,4,1.0,30,74,13.0,44,8
p1,Albert Ramos-Vinolas,257,77,6,4,62.121212121212125,65.85365853658537,46.0,5,1,1.0,22,99,15.0,77,13,p2,Jan-Lennard Struff,310,127,16,6,58.06451612903226,87.03703703703704,61.53846153846154,14,3,1.0,55,126,19.0,71,15
p1,Viktor Troicki,263,125,2,1,61.8421052631579,70.2127659574468,51.724137931034484,5,2,0.0,33,81,13.0,48,11,p2,Alexander Zverev,275,174,8,7,60.0,70.17543859649122,57.89473684210527,4,3,0.0,28,90,16.0,62,13
p1,Andrey Rublev,207,154,2,3,50.79365079365079,62.5,38.70967741935484,3,2,0.0,21,53,7.0,32,5,p2,Dominic Thiem,257,193,5,5,44.06779661016949,84.61538461538461,48.484848484848484,8,4,0.0,31,69,12.0,38,8
p1,Guido Pella,234,119,7,3,60.0,66.66666666666666,42.857142857142854,13,2,0.0,38,78,8.0,40,6,p2,Pablo Carreno Busta,266,210,3,2,69.0,68.11594202898551,48.38709677419355,5,4,1.0,30,92,13.0,62,8
p1,John Isner,255,131,22,6,70.45454545454545,74.19354838709677,23.076923076923077,5,2,0.0,24,76,10.0,52,8,p2,Philipp Kohlschreiber,273,155,3,2,64.38356164383562,76.59574468085107,50.0,12,3,1.0,36,85,13.0,49,9
p1,Sam Querrey,277,149,26,8,61.111111111111114,78.4090909090909,32.142857142857146,5,3,0.0,39,126,18.0,87,15,p2,Albert Ramos-Vinolas,262,115,4,2,49.54128440366973,66.66666666666666,61.81818181818181,14,2,2.0,57,127,17.0,70,13
p1,Kevin Anderson,275,108,13,2,70.0,77.14285714285715,46.666666666666664,5,1,0.0,34,68,8.0,34,7,p2,Guillermo Garcia-Lopez,252,166,2,5,42.857142857142854,72.22222222222221,50.0,5,3,0.0,16,66,12.0,50,9
p1,Karen Khachanov,258,96,5,8,63.20754716981132,67.16417910447761,56.41025641025641,5,1,1.0,31,98,14.0,67,12,p2,Jo-Wilfried Tsonga,286,152,8,5,59.79381443298969,79.3103448275862,51.28205128205128,8,4,0.0,39,105,18.0,66,14
p1,Ricardas Berankis,197,152,6,4,56.92307692307692,51.35135135135135,42.857142857142854,4,2,0.0,19,50,6.0,31,4,p2,Damir Dzumhur,256,206,1,2,60.0,70.0,50.0,11,5,0.0,34,65,12.0,31,7
p1,David Ferrer,212,142,6,9,50.0,65.11627906976744,39.53488372093023,4,2,0.0,23,68,8.0,45,6,p2,Kyle Edmund,264,166,3,2,55.38461538461539,69.44444444444444,58.620689655172406,13,4,1.0,41,83,13.0,42,8
p1,Feliciano Lopez,223,45,7,5,49.122807017543856,82.14285714285714,27.586206896551722,0,0,0.0,10,41,5.0,31,5,p2,Richard Gasquet,313,187,2,3,58.69565217391305,81.48148148148148,73.68421052631578,5,3,0.0,26,62,12.0,36,9
p1,Bernard Tomic,246,124,5,6,52.32558139534884,71.11111111111111,48.78048780487805,5,2,0.0,23,75,11.0,52,9,p2,Pierre-Hugues Herbert,285,138,13,2,59.45945945945946,81.81818181818183,50.0,9,3,1.0,34,85,14.0,51,10
p1,Thomas Fabbiano,235,138,1,3,60.273972602739725,65.9090909090909,44.827586206896555,10,3,0.0,35,77,11.0,42,8,p2,Dennis Novak,258,179,8,4,62.22222222222222,69.64285714285714,47.05882352941176,7,4,1.0,31,86,14.0,55,9
p1,Sebastian Ofner,231,65,5,7,40.54054054054054,60.0,54.54545454545454,3,0,0.0,21,63,7.0,42,7,p2,Lucas Pouille,290,127,10,6,50.76923076923077,90.9090909090909,43.75,10,2,0.0,32,76,12.0,44,10
p1,Fabio Fognini,231,173,1,2,55.26315789473685,52.38095238095239,61.76470588235294,2,2,0.0,16,59,9.0,43,7,p2,Diego Schwartzman,283,166,2,0,55.172413793103445,81.25,61.53846153846154,9,4,0.0,33,75,14.0,42,10
p1,Ernests Gulbis,193,137,4,2,50.0,70.0,26.666666666666668,5,2,0.0,20,49,6.0,29,4,p2,Gilles Simon,266,214,2,3,65.45454545454545,66.66666666666666,57.89473684210527,9,5,0.0,31,66,12.0,35,7
p1,Pablo Cuevas,229,54,2,4,51.85185185185185,71.42857142857143,42.30769230769231,0,0,0.0,14,45,6.0,31,6,p2,Jan-Lennard Struff,310,180,10,3,56.36363636363636,83.87096774193549,62.5,5,3,0.0,23,64,13.0,41,10
p1,Lukas Lacko,200,40,2,3,51.61290322580645,65.625,33.33333333333333,0,0,0.0,7,38,4.0,31,4,p2,Guido Pella,323,191,3,3,61.53846153846154,87.5,73.33333333333333,10,4,0.0,31,63,12.0,32,8
p1,Thomas Fabbiano,263,114,1,3,59.523809523809526,68.0,58.82352941176471,7,2,0.0,30,84,13.0,54,11,p2,Dennis Novak,265,127,2,6,55.172413793103445,72.91666666666666,56.41025641025641,9,3,0.0,30,87,15.0,57,12
p1,Sergiy Stakhovsky,224,104,3,1,50.0,61.111111111111114,50.0,12,2,0.0,29,69,10.0,40,8,p2,Guillermo Garcia-Lopez,260,210,2,4,50.0,68.29268292682927,60.97560975609756,6,5,0.0,32,85,15.0,53,10
p1,Simone Bolelli,260,47,1,1,60.317460317460316,68.42105263157895,52.0,1,0,0.0,15,54,8.0,39,8,p2,Pierre-Hugues Herbert,313,200,10,2,51.5625,84.84848484848484,67.74193548387096,2,2,1.0,24,73,13.0,49,10
p1,Nikoloz Basilashvili,209,106,0,3,57.534246575342465,66.66666666666666,32.25806451612903,2,1,0.0,10,48,6.0,38,5,p2,Sergiy Stakhovsky,309,185,9,2,58.333333333333336,89.28571428571429,65.0,10,4,0.0,35,73,13.0,38,9
p1,Elias Ymer,242,148,3,5,61.72839506172839,64.0,51.61290322580645,5,3,0.0,29,77,13.0,48,10,p2,Guido Pella,269,200,7,3,53.40909090909091,80.85106382978722,51.21951219512195,6,5,0.0,33,92,17.0,59,12
p1,Dusan Lajovic,253,124,2,0,66.10169491525424,53.84615384615385,65.0,4,1,0.0,30,64,7.0,34,6,p2,Simone Bolelli,265,174,0,3,66.66666666666666,73.07692307692307,38.46153846153847,5,3,0.0,25,73,12.0,48,9
p1,Andreas Haider-Maurer,210,52,3,4,53.06122448979592,73.07692307692307,30.434782608695656,0,0,0.0,12,38,5.0,26,5,p2,Thomas Fabbiano,298,221,2,2,50.0,82.6086956521739,65.21739130434783,5,4,0.0,23,57,12.0,34,8
p1,Rogerio Dutra Silva,237,128,5,2,61.53846153846154,65.0,44.0,5,2,0.0,24,61,9.0,37,7,p2,Lukas Lacko,261,207,1,0,48.529411764705884,72.72727272727273,57.14285714285714,5,4,0.0,28,72,13.0,44,9
p1,Jerzy Janowicz,288,54,8,0,55.714285714285715,82.05128205128204,51.61290322580645,1,0,0.0,19,67,10.0,48,10,p2,Guillermo Garcia-Lopez,304,175,11,4,51.388888888888886,86.48648648648648,60.0,1,1,1.0,22,75,13.0,53,11
p1,Quentin Halys,240,147,6,9,56.38297872340425,79.24528301886792,36.58536585365854,3,2,0.0,25,82,12.0,57,10,p2,Pierre-Hugues Herbert,283,139,5,2,60.97560975609756,80.0,53.125,15,4,0.0,37,94,17.0,57,13
p1,Andreas Seppi,237,130,2,3,49.23076923076923,78.125,39.39393939393939,5,2,0.0,25,63,10.0,38,8,p2,Dennis Novak,280,210,2,2,71.01449275362319,63.26530612244898,65.0,3,3,1.0,27,71,13.0,44,9
p1,Juan Martin del Potro,239,131,6,2,66.66666666666666,69.44444444444444,33.33333333333333,7,3,1.0,35,97,14.0,62,10,p2,Roger Federer,265,164,7,5,52.475247524752476,73.58490566037736,56.25,15,5,0.0,46,112,18.0,66,13
p1,David Goffin,196,44,6,2,58.46153846153847,55.26315789473685,37.03703703703704,0,0,0.0,8,39,3.0,31,3,p2,Roger Federer,315,205,4,3,57.49999999999999,91.30434782608695,64.70588235294117,10,4,0.0,34,66,12.0,32,8
p1,Marin Cilic,211,161,6,6,42.42424242424242,64.28571428571429,44.73684210526316,3,2,0.0,18,53,8.0,35,6,p2,Juan Martin del Potro,278,164,7,2,67.27272727272727,75.67567567567568,50.0,12,4,0.0,31,68,12.0,37,8
p1,Adrian Mannarino,241,100,1,1,50.602409638554214,61.904761904761905,58.536585365853654,3,1,0.0,21,71,10.0,50,9,p2,Roger Federer,295,159,12,2,52.77777777777778,84.21052631578947,55.88235294117647,8,4,0.0,33,84,16.0,51,12
p1,Marton Fucsovics,245,164,4,5,48.214285714285715,75.92592592592592,44.827586206896555,9,5,0.0,47,114,19.0,67,14,p2,Marin Cilic,253,181,11,5,56.09756097560976,75.36231884057972,44.44444444444444,5,4,2.0,45,121,19.0,76,13
p1,Jack Sock,254,104,6,4,65.625,64.28571428571429,50.0,3,1,0.0,19,57,9.0,38,8,p2,David Goffin,285,173,2,2,56.25,75.0,64.28571428571429,5,3,1.0,26,71,13.0,45,9
p1,Roberto Bautista Agut,244,162,0,2,57.971014492753625,77.5,41.37931034482759,5,3,0.0,31,74,12.0,43,9,p2,Juan Martin del Potro,270,169,8,0,65.4320987654321,64.15094339622641,57.14285714285714,7,4,0.0,26,76,14.0,50,10
p1,Benoit Paire,206,65,4,2,57.14285714285714,64.28571428571429,33.33333333333333,0,0,0.0,18,43,4.0,25,4,p2,Roger Federer,297,197,2,1,60.71428571428571,70.58823529411765,63.63636363636363,9,4,0.0,24,62,12.0,38,8
p1,Borna Coric,271,107,2,1,61.72839506172839,76.0,48.38709677419355,2,1,0.0,15,68,12.0,53,11,p2,Marin Cilic,305,158,10,6,59.42028985507246,92.6829268292683,57.14285714285714,3,2,0.0,28,82,15.0,54,13
p1,Hyeon Chung,164,164,1,3,50.0,50.0,33.33333333333333,3,2,0.0,14,39,5.0,25,3,p2,David Goffin,270,221,4,2,65.11627906976744,75.0,53.333333333333336,16,6,0.0,35,64,12.0,29,6
p1,Julien Benneteau,261,55,12,5,63.38028169014085,80.0,30.76923076923077,1,0,0.0,11,55,8.0,44,8,p2,Juan Martin del Potro,326,138,12,1,69.81132075471697,89.1891891891892,56.25,7,2,0.0,27,69,12.0,42,10
p1,Robin Haase,270,159,6,3,51.94805194805194,80.0,56.75675675675676,5,3,0.0,28,81,14.0,53,11,p2,Jack Sock,267,134,3,2,66.25,73.58490566037736,48.148148148148145,6,3,0.0,24,76,14.0,52,11
p1,Ryan Harrison,245,92,5,6,57.14285714285714,72.72727272727273,36.36363636363637,4,1,0.0,20,64,9.0,44,8,p2,Roberto Bautista Agut,287,144,3,3,55.072463768115945,68.42105263157895,74.19354838709677,6,2,1.0,33,82,13.0,49,10
p1,Denis Shapovalov,232,95,9,5,52.63157894736842,70.0,44.44444444444444,5,1,0.0,26,70,9.0,44,8,p2,Adrian Mannarino,287,180,3,2,61.8421052631579,63.829787234042556,68.96551724137932,9,5,0.0,32,82,16.0,50,11
p1,Leonardo Mayer,45,25,0,0,20.0,0.0,25.0,0,0,0.0,1,2,0.0,1,0,p2,Marton Fucsovics,320,375,1,0,44.44444444444444,75.0,100.0,1,1,0.0,4,12,3.0,8,2
p1,Frances Tiafoe,207,42,4,2,55.73770491803278,61.76470588235294,37.03703703703704,0,0,0.0,8,39,4.0,31,4,p2,Roger Federer,317,191,8,2,52.5,100.0,57.89473684210527,10,4,0.0,30,62,12.0,32,8
p1,Florian Mayer,252,32,2,0,75.0,71.42857142857143,28.57142857142857,0,0,0.0,4,21,3.0,17,3,p2,Marin Cilic,346,158,7,0,70.83333333333334,82.35294117647058,85.71428571428571,3,1,0.0,11,31,6.0,20,5
p1,Peter Gojowczyk,206,141,9,3,46.25,62.16216216216216,41.86046511627907,4,2,0.0,20,61,7.0,41,5,p2,David Goffin,265,191,3,0,52.63157894736842,76.66666666666667,51.85185185185185,11,5,0.0,39,76,13.0,37,8
p1,Joao Sousa,215,110,5,7,47.88732394366197,79.41176470588235,32.432432432432435,4,1,0.0,26,65,8.0,39,7,p2,Juan Martin del Potro,283,180,8,1,61.53846153846154,83.33333333333334,40.0,10,5,0.0,32,84,16.0,52,11
p1,Vasek Pospisil,296,98,17,5,53.535353535353536,84.90566037735849,56.52173913043478,13,2,0.0,38,109,17.0,71,15,p2,Jack Sock,273,119,10,8,55.45454545454545,70.49180327868852,59.183673469387756,4,2,1.0,28,100,17.0,72,14
p1,Mikhail Kukushkin,164,156,0,1,61.53846153846154,41.66666666666667,33.33333333333333,1,1,0.0,9,24,3.0,15,2,p2,Roberto Bautista Agut,289,279,3,1,43.58974358974359,88.23529411764706,68.18181818181817,6,5,0.0,24,54,12.0,30,7
p1,Ruben Bemelmans,258,113,18,5,61.165048543689316,68.25396825396825,42.5,7,2,0.0,30,90,13.0,60,11,p2,Adrian Mannarino,270,216,6,8,56.043956043956044,78.43137254901961,52.5,4,4,1.0,43,104,17.0,61,12
p1,Mischa Zverev,242,101,4,4,59.756097560975604,71.42857142857143,36.36363636363637,4,1,0.0,25,72,10.0,47,9,p2,Leonardo Mayer,285,151,8,2,56.00000000000001,73.80952380952381,57.57575757575758,9,3,0.0,35,85,14.0,50,11
